decimalLongitude;decimalLatitude;datasetName;phylum;order;family;genus;scientificName;yearcollected;depth
9.6344;55.7;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;3.0999999
9.6344;55.7;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;3.8
9.6344;55.7;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;3.8
9.6344;55.7;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;3.8
10.2462;56.1149;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;14.4
10.2462;56.1149;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;14.4
10.2462;56.1149;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;14.4
10.2462;56.1149;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;14.4
10.6008;55.4923;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;4.5999999
10.2457;56.1362;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;16
10.2457;56.1362;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;16
10.2457;56.1362;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;16
10.2457;56.1362;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;16
10.2457;56.1362;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;16
10.2457;56.1362;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;16
10.2457;56.1362;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;16
10.2457;56.1362;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;16
10.2457;56.1362;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;16
10.2457;56.1362;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;13.8
10.2457;56.1362;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;13.8
10.2457;56.1362;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;13.8
10.2457;56.1362;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;13.8
10.2457;56.1362;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;13.8
10.2457;56.1362;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;13.8
10.2457;56.1362;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;13.8
10.2462;56.1149;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;14.4
10.2462;56.1149;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;14.4
10.2462;56.1149;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;14.4
10.2462;56.1149;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;14.4
10.2462;56.1149;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;14.4
10.5087;55.8086;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;19
11.5321;55.1478;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;12.5
12.4783;56.1133;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;27.200001
12.4783;56.1133;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;27.700001
12.4783;56.1133;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;27.700001
10.2462;56.1149;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;14.4
10.3187;56.1547;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;16.4
10.3187;56.1547;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;16.4
10.5413;55.5017;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;7.4000001
10.6234;55.9641;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;11
10.6234;55.9641;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;11.1
10.6754;55.8512;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;18.1
11.5321;55.1478;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;12.7
11.5321;55.1478;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;12.8
11.5321;55.1478;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;13
11.5321;55.1478;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;13.1
11.5321;55.1478;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;13.3
11.5321;55.1478;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;13.5
10.6269;55.9784;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;12
10.5647;55.5425;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;13
10.5647;55.5425;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;13
10.3187;56.1547;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;16.299999
10.3187;56.1547;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;16.299999
10.3187;56.1547;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;16.299999
10.6929;55.8579;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;21
10.3642;56.0094;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;15
10.3642;56.0094;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;15
11.5321;55.1478;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;12.5
11.5321;55.1478;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;12.5
11.5321;55.1478;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;12.5
11.5321;55.1478;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;12.7
10.6844;55.8292;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;26
10.4143;55.0332;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;16.700001
10.4143;55.0332;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;16.700001
10.4143;55.0332;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;16.700001
10.4143;55.0332;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;16.700001
10.4143;55.0332;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;16.700001
10.4962;55.7976;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;27.5
12.4783;56.1133;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;28.5
8.5983;56.6942;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;4
10.3187;56.1547;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;16.4
10.3187;56.1547;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;16.4
10.3187;56.1547;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;16.4
10.3187;56.1547;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;16.4
10.3187;56.1547;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;16.4
10.3187;56.1547;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;16.4
10.3187;56.1547;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;16.4
10.3187;56.1547;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;16.4
10.2462;56.1149;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;14.7
10.2462;56.1149;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;14.7
10.2462;56.1149;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;14.7
10.2462;56.1149;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;14.7
10.2462;56.1149;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;14.7
10.2462;56.1149;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;14.7
9.0747;56.6215;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;4
9.0747;56.6215;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;4
9.0747;56.6215;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;4.0999999
10.4143;55.0332;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;16.700001
10.4143;55.0332;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;16.700001
10.4143;55.0332;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;16.700001
10.5644;55.8869;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;11.6
10.5835;56.6517;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;14.4
10.2457;56.1362;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;13.8
10.2457;56.1362;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;13.8
10.2457;56.1362;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;13.8
11.5321;55.1478;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;12.7
11.5321;55.1478;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;12.7
10.2754;56.1042;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;13.9
8.6058;56.6692;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;4
10.6699;55.8384;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;17.9
10.3638;55.0306;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;15.2
10.2754;56.1042;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;13.9
10.2462;56.1149;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;14.7
10.2462;56.1149;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;14.7
10.2462;56.1149;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;14.7
10.2462;56.1149;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;14.7
10.7559;56.5816;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;6.6999998
10.342;56.2194;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;21
10.342;56.2194;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;21
10.3187;56.1547;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;16.4
10.3187;56.1547;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;16.4
10.3187;56.1547;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;16.4
10.3187;56.1547;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;16.4
10.3187;56.1547;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;16.4
10.3187;56.1547;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;16.4
10.3187;56.1547;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;16.4
10.3187;56.1547;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;16.4
10.3187;56.1547;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;16.4
10.3187;56.1547;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;16.4
9.9125;55.5082;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;12.7
10.6755;55.8461;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;18.1
10.098;55.6745;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;18.5
10.098;55.6745;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;18.5
10.098;55.6745;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;18.5
10.098;55.6745;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;18.5
10.098;55.6745;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;18.6
10.098;55.6745;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;18.6
10.098;55.6745;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;18.700001
10.098;55.6745;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;18.700001
10.098;55.6745;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;18.700001
10.098;55.6745;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;18.799999
10.2049;55.0561;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;20.1
10.2049;55.0561;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;20.1
10.2049;55.0561;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;20.1
10.2049;55.0561;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;20.1
10.2049;55.0561;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;20.1
10.2049;55.0561;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;20.1
10.2049;55.0561;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;20.1
10.2049;55.0561;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;20.1
10.2049;55.0561;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;20.1
10.098;55.6745;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;18.799999
10.098;55.6745;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;18.799999
10.098;55.6745;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;18.799999
10.098;55.6745;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;18.799999
10.098;55.6745;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;18.799999
10.098;55.6745;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;18.9
10.098;55.6745;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;18.9
10.098;55.6745;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;18.9
10.098;55.6745;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;19
10.098;55.6745;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;19
10.098;55.6745;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;19.1
10.098;55.6745;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;19.1
10.098;55.6745;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;19.200001
10.098;55.6745;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;19.200001
10.098;55.6745;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;19.299999
10.098;55.6745;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;19.299999
10.098;55.6745;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;19.299999
10.098;55.6745;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;19.5
10.098;55.6745;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;19.700001
9.6921;55.3856;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;13
9.6921;55.3856;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;13
9.6921;55.3856;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;13
9.6921;55.3856;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;13
